source_vector,reference_type,reference_name,cosine_similarity,cosine_distance,euclidean_distance,l1_distance,dot_product
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame30302_features,0.69225514,0.30774486,25.507736206054688,812.55054,682.30725
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame30303_features,0.71573234,0.28426766,25.19240951538086,805.76746,783.48254
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame30306_features,0.7526735,0.24732655,23.22854995727539,741.5392,780.4367
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame30307_features,0.72152525,0.27847463,25.1682071685791,803.25244,811.557
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306010_features,0.61470234,0.38529766,29.063251495361328,936.3308,660.4684
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306011_features,0.5929994,0.4070006,30.73628044128418,974.34204,686.06525
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306012_features,0.65346324,0.34653664,27.33735466003418,872.9257,680.8678
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306013_features,0.6534993,0.34650064,27.05974578857422,865.96906,654.5139
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306014_features,0.7161269,0.2838732,25.15376853942871,806.80945,781.78723
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306015_features,0.66592216,0.33407778,27.790964126586914,883.7672,766.1283
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306016_features,0.6659204,0.3340798,26.639785766601562,857.02747,671.7995
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306018_features,0.68030345,0.3196966,26.745901107788086,858.88293,749.48047
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306019_features,0.6569408,0.34305912,26.580350875854492,860.5915,613.15686
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306020_features,0.6647966,0.3352034,26.574256896972656,838.0852,658.4503
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306025_features,0.6760453,0.32395482,27.352947235107422,866.6271,776.6905
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306026_features,0.6726627,0.32733732,26.156360626220703,841.97253,649.6775
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306028_features,0.6913747,0.3086251,26.452451705932617,825.43176,775.3567
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306029_features,0.67427105,0.32572895,25.908893585205078,811.4202,617.9476
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306030_features,0.66075665,0.3392434,26.764551162719727,847.6651,658.9995
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306031_features,0.68343,0.31657004,26.988378524780273,830.3646,781.4138
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306032_features,0.6740596,0.3259405,27.404298782348633,865.31305,772.2122
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306038_features,0.6568017,0.34319842,27.04292869567871,854.0915,668.6555
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame30606_features,0.66510093,0.334899,26.666318893432617,855.7429,670.488
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame30608_features,0.7389263,0.2610737,23.567983627319336,754.9529,708.642
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame30609_features,0.69321847,0.30678153,26.321462631225586,844.5602,773.15906
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame3060_features,0.7006179,0.29938215,25.728036880493164,818.6152,756.3602
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame306_features,0.65544915,0.34455103,26.620098114013672,849.38654,609.7719
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame309010_features,0.61062473,0.38937515,30.493663787841797,966.65686,728.756
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame309011_features,0.7230307,0.27696913,24.46705436706543,766.8971,742.7571
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame309012_features,0.6530145,0.34698558,27.108707427978516,867.8293,657.2198
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame309013_features,0.6443633,0.35563666,27.5273380279541,877.4669,657.84076
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame309014_features,0.6651069,0.33489293,28.228769302368164,895.0433,790.6437
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame309015_features,0.69155216,0.30844778,25.83870506286621,820.5858,719.8806
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame309016_features,0.6487346,0.35126543,27.445823669433594,879.5655,669.70386
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame309017_features,0.6859082,0.31409174,26.643234252929688,855.0226,766.0979
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame309019_features,0.714411,0.28558916,25.495882034301758,802.7532,804.56824
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame309020_features,0.6536414,0.34635866,27.14821434020996,856.67065,664.1294
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame309022_features,0.6346766,0.36532336,27.93866729736328,886.94775,652.6019
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame309025_features,0.72381186,0.27618808,24.4141845703125,777.1714,740.57007
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame309028_features,0.6686414,0.33135855,26.35565757751465,821.7576,652.7722
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame309029_features,0.69467294,0.30532712,26.384220123291016,822.458,784.777
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame30902_features,0.65009767,0.34990233,27.2653865814209,871.7684,659.0696
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame309043_features,0.6492195,0.35078043,28.251056671142578,872.5679,732.60925
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame309048_features,0.69038975,0.30961025,27.607975006103516,861.9961,849.6328
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame30906_features,0.69068205,0.3093179,26.86039161682129,859.5037,802.75183
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame30909_features,0.6132952,0.3867048,28.945375442504883,935.5145,647.40594
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame3090_features,0.70239556,0.2976045,25.822879791259766,822.02795,774.0875
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame33011_features,0.6572062,0.34279388,26.821395874023438,845.23285,647.0111
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame33014_features,0.677691,0.32230896,26.057750701904297,819.267,667.0574
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame33028_features,0.637027,0.36297292,27.636991500854492,886.8782,635.5584
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame3302_features,0.73806584,0.26193422,23.992136001586914,766.9705,782.5149
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame3303_features,0.6376132,0.36238688,27.845470428466797,890.6107,656.9083
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame3307_features,0.65646094,0.34353912,27.577638626098633,881.953,713.2648
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame3308_features,0.6790252,0.32097495,26.011913299560547,826.6051,668.9951
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame36010_features,0.64888525,0.35111475,27.278804779052734,867.2147,654.7657
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame36018_features,0.6900148,0.30998528,25.65920639038086,817.012,689.278
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame36019_features,0.66558015,0.33441997,27.059106826782227,869.7498,710.2477
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame36021_features,0.67904,0.3209601,26.513837814331055,840.43274,723.7754
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame36028_features,0.7094607,0.29053938,24.92908477783203,797.69086,714.6217
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame3602_features,0.7284919,0.27150816,24.454086303710938,784.1638,777.56494
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame36035_features,0.67040026,0.32959968,26.40627098083496,837.4146,669.0349
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame3603_features,0.74046063,0.25953948,23.515275955200195,749.7302,713.5658
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame3605_features,0.634538,0.36546206,27.85589027404785,888.5668,644.8859
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame3606_features,0.72200215,0.27799785,24.36318016052246,786.74036,717.78687
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame3609_features,0.67735445,0.3226455,26.094511032104492,820.8275,669.91284
0000007_04999_d_00000365_features,individual,DJI_20240313120644_0007_V_frame390_features,0.7390626,0.26093745,23.53862953186035,751.3799,699.2798
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame285020_features,0.66185683,0.33814305,27.5537166595459,886.55273,733.48865
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame28503_features,0.6790581,0.32094193,26.08042335510254,839.97565,678.1022
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame28507_features,0.5893221,0.4106779,29.87664031982422,960.50037,626.4665
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame288014_features,0.65990144,0.34009856,27.727296829223633,879.3059,738.13135
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame288016_features,0.6902642,0.30973572,25.82063102722168,825.80383,710.7628
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame288017_features,0.67636555,0.32363456,26.431476593017578,838.3924,702.8699
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame288021_features,0.703772,0.296228,24.995372772216797,802.66187,682.4419
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame28802_features,0.59545064,0.40454936,28.74058723449707,911.33276,563.7109
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame28803_features,0.66267675,0.33732325,26.521547317504883,851.04614,639.90027
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame28804_features,0.6552063,0.34479386,26.765674591064453,850.90094,629.27075
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame28805_features,0.69448525,0.3055148,26.04569435119629,830.8501,755.4204
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame28806_features,0.6723362,0.32766396,28.237546920776367,899.4817,818.0536
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame28807_features,0.6044808,0.39551914,28.41582489013672,909.8813,569.6811
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame2880_features,0.6670084,0.3329916,26.783973693847656,849.6142,691.9108
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame291011_features,0.6666044,0.3333956,26.560142517089844,838.24915,666.4873
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame291012_features,0.6066258,0.39337426,27.810514450073242,892.4222,491.49875
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame291014_features,0.7406189,0.25938106,23.47625160217285,746.3945,700.87915
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame291017_features,0.69071865,0.30928123,25.477218627929688,813.9326,666.4812
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame291023_features,0.7372875,0.26271248,23.573122024536133,742.5965,673.85345
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame29102_features,0.6103015,0.3896985,28.16705322265625,893.70825,569.2474
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame291030_features,0.7450119,0.25498807,23.271377563476562,744.64606,679.8527
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame291033_features,0.76660323,0.23339689,22.555992126464844,719.8546,785.80835
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame291034_features,0.62759763,0.3724023,27.34933090209961,877.355,549.681
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame29104_features,0.6404923,0.35950774,27.421171188354492,869.4696,629.8399
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame29105_features,0.68648446,0.31351548,25.986570358276367,827.8495,708.6076
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame29106_features,0.6513469,0.34865302,27.124954223632812,861.91223,650.8734
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame29107_features,0.66429424,0.33570576,28.051841735839844,900.9595,776.70544
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame29109_features,0.63528526,0.36471468,28.269268035888672,900.426,680.92096
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame2910_features,0.6703479,0.32965207,26.555278778076172,840.08984,685.3296
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame294010_features,0.65695816,0.3430419,26.62021827697754,849.9096,619.38654
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame294011_features,0.66078895,0.3392111,26.98825454711914,862.0455,682.11346
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame294013_features,0.7376228,0.26237696,23.880250930786133,762.86115,763.1721
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame294016_features,0.75838447,0.24161565,22.903644561767578,734.0192,772.50366
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame294017_features,0.7273934,0.2726066,24.151124954223633,768.074,724.88324
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame294019_features,0.6608392,0.3391608,26.61288833618164,843.9701,641.3292
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame294020_features,0.6451813,0.3548187,27.93345832824707,879.9176,694.7062
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame294021_features,0.74392825,0.2560717,23.313112258911133,739.24396,675.93506
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame294025_features,0.6954994,0.30450058,26.310354232788086,819.2535,782.6618
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame294028_features,0.56540024,0.43459976,28.95037269592285,935.1915,451.8897
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame29402_features,0.69160295,0.30839705,25.887474060058594,825.41656,725.3766
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame294033_features,0.7187134,0.28128666,24.2601261138916,765.50854,639.1809
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame29403_features,0.6571578,0.34284228,26.9228515625,854.2922,658.055
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame29404_features,0.68418145,0.31581867,26.26798439025879,841.56305,725.61414
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame29406_features,0.59357876,0.40642118,28.124610900878906,899.27783,463.2255
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame29407_features,0.692909,0.307091,25.639780044555664,816.8771,704.43695
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame29408_features,0.65936804,0.3406319,28.779817581176758,914.546,801.6559
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame2940_features,0.5866754,0.41332442,28.95452880859375,918.54596,548.68506
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame297012_features,0.68530107,0.31469893,25.759647369384766,823.41833,673.24725
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame297015_features,0.7580067,0.24199301,22.999488830566406,735.9592,787.8478
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame297021_features,0.72650003,0.27349997,23.99245834350586,760.97253,667.1404
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame297022_features,0.70694745,0.29305255,25.72867774963379,820.9374,788.08234
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame297024_features,0.6689295,0.33107054,27.275402069091797,850.3883,741.9016
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame297025_features,0.69597024,0.3040297,25.099843978881836,802.092,627.63904
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame297026_features,0.74382466,0.2561754,23.393245697021484,742.9382,722.3398
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame29702_features,0.59634626,0.40365374,28.94227409362793,922.26056,584.88586
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame297032_features,0.64239216,0.35760802,27.099327087402344,873.01996,601.36743
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame297034_features,0.66838115,0.3316189,29.00912857055664,904.795,846.0811
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame29703_features,0.64488316,0.3551169,27.496379852294922,874.72375,657.30023
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame29705_features,0.65509903,0.3449009,29.430757522583008,941.0381,821.52515
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame29708_features,0.6877538,0.31224614,25.687759399414062,810.38837,678.83264
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame29709_features,0.6279943,0.3720057,27.289337158203125,870.07104,540.5364
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame2970_features,0.67596287,0.32403708,26.706554412841797,850.07996,726.63367
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame300012_features,0.73669577,0.2633043,23.79842758178711,761.1245,741.1282
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame300013_features,0.6906874,0.30931252,25.44285774230957,810.7317,660.0963
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame3000_features,0.59047824,0.40952164,29.308677673339844,925.71313,592.06805
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame300_features,0.7153545,0.2846455,24.567304611206055,793.9333,698.95355
0000007_04999_d_00000365_features,individual,DJI_20240313120901_0008_V_frame30_features,0.68496096,0.31503904,26.051240921020508,836.693,707.49585
0000007_04999_d_00000365_features,individual,maybe_pickup_frame1803_features,0.7248473,0.27515274,24.905790328979492,792.6853,804.66895
0000007_04999_d_00000365_features,individual,maybe_pickup_frame1804_features,0.6870631,0.3129369,25.845306396484375,833.0693,695.4332
0000007_04999_d_00000365_features,individual,maybe_pickup_frame1806_features,0.6954394,0.30456048,25.67497444152832,820.2855,723.1821
0000007_04999_d_00000365_features,individual,maybe_pickup_frame1807_features,0.66530526,0.33469474,26.761686325073242,865.0418,681.49005
0000007_04999_d_00000365_features,individual,maybe_pickup_frame183015_features,0.571231,0.42876893,30.692459106445312,971.6072,617.3411
0000007_04999_d_00000365_features,individual,maybe_pickup_frame18303_features,0.68590146,0.3140986,25.730104446411133,823.9619,672.8666
0000007_04999_d_00000365_features,individual,maybe_pickup_frame18304_features,0.6991252,0.30087495,25.66739273071289,816.65063,742.4846
0000007_04999_d_00000365_features,individual,maybe_pickup_frame18306_features,0.65988576,0.3401143,26.536853790283203,851.0495,625.22534
0000007_04999_d_00000365_features,individual,maybe_pickup_frame18307_features,0.6605451,0.33945477,26.34596824645996,835.6083,596.56433
0000007_04999_d_00000365_features,individual,maybe_pickup_frame18308_features,0.65197194,0.34802812,27.25988006591797,869.05054,667.1393
0000007_04999_d_00000365_features,individual,maybe_pickup_frame186010_features,0.7021394,0.29786062,25.390403747558594,806.55286,728.7655
0000007_04999_d_00000365_features,individual,maybe_pickup_frame186017_features,0.6831753,0.31682456,26.06004524230957,821.1742,698.8165
0000007_04999_d_00000365_features,individual,maybe_pickup_frame186018_features,0.5899471,0.41005278,29.52609634399414,928.3236,605.7228
0000007_04999_d_00000365_features,individual,maybe_pickup_frame186019_features,0.6732669,0.3267331,26.356395721435547,840.5211,678.7875
0000007_04999_d_00000365_features,individual,maybe_pickup_frame18602_features,0.67554706,0.32445294,26.09417724609375,819.7536,658.8959
0000007_04999_d_00000365_features,individual,maybe_pickup_frame18604_features,0.65524966,0.34475017,27.533157348632812,875.9523,704.80286
0000007_04999_d_00000365_features,individual,maybe_pickup_frame18605_features,0.6829554,0.31704462,25.59450912475586,819.29596,624.5549
0000007_04999_d_00000365_features,individual,maybe_pickup_frame18607_features,0.6786864,0.32131356,25.68718719482422,826.7686,604.1211
0000007_04999_d_00000365_features,individual,maybe_pickup_frame18608_features,0.6657265,0.33427334,26.274497985839844,836.01526,622.1254
0000007_04999_d_00000365_features,individual,maybe_pickup_frame1860_features,0.6953371,0.30466282,25.12094497680664,796.4379,626.4386
0000007_04999_d_00000365_features,individual,maybe_pickup_frame189011_features,0.66406286,0.33593708,26.803897857666016,856.7991,679.6854
0000007_04999_d_00000365_features,individual,maybe_pickup_frame189012_features,0.60990953,0.39009035,29.196815490722656,919.4761,652.4862
0000007_04999_d_00000365_features,individual,maybe_pickup_frame189013_features,0.7086199,0.2913801,25.041095733642578,796.50684,724.80206
0000007_04999_d_00000365_features,individual,maybe_pickup_frame189019_features,0.58979493,0.4102052,29.6573429107666,934.7991,614.0302
0000007_04999_d_00000365_features,individual,maybe_pickup_frame189020_features,0.7122019,0.28779805,25.57958221435547,800.0958,800.90686
0000007_04999_d_00000365_features,individual,maybe_pickup_frame189021_features,0.7121873,0.2878127,24.874258041381836,792.1082,725.5531
0000007_04999_d_00000365_features,individual,maybe_pickup_frame189022_features,0.6782617,0.32173842,26.77273178100586,837.7793,742.5969
0000007_04999_d_00000365_features,individual,maybe_pickup_frame189025_features,0.60275275,0.39724725,28.57489776611328,889.9442,577.87
0000007_04999_d_00000365_features,individual,maybe_pickup_frame18902_features,0.6955354,0.30446452,25.14457130432129,804.35144,637.1621
0000007_04999_d_00000365_features,individual,maybe_pickup_frame18903_features,0.6964917,0.30350828,25.35342788696289,811.40643,688.01636
0000007_04999_d_00000365_features,individual,maybe_pickup_frame18904_features,0.6733122,0.32668787,25.992427825927734,819.6284,627.1738
0000007_04999_d_00000365_features,individual,maybe_pickup_frame18905_features,0.6739223,0.3260777,26.31774139404297,838.8093,677.87994
0000007_04999_d_00000365_features,individual,maybe_pickup_frame18907_features,0.6680616,0.33193833,26.263822555541992,836.58704,636.1716
0000007_04999_d_00000365_features,individual,maybe_pickup_frame18908_features,0.61679137,0.38320857,27.660619735717773,886.09406,534.59985
0000007_04999_d_00000365_features,individual,maybe_pickup_frame18909_features,0.6681581,0.33184177,26.089672088623047,828.11884,604.83435
0000007_04999_d_00000365_features,individual,maybe_pickup_frame192010_features,0.6867873,0.3132125,25.50495147705078,813.8598,639.7257
0000007_04999_d_00000365_features,individual,maybe_pickup_frame192011_features,0.68064934,0.3193506,25.572351455688477,807.82574,584.2849
0000007_04999_d_00000365_features,individual,maybe_pickup_frame192012_features,0.7254717,0.27452826,24.613771438598633,780.46606,777.62354
0000007_04999_d_00000365_features,individual,maybe_pickup_frame19207_features,0.66522527,0.33477473,26.673418045043945,845.02747,671.89014
0000007_04999_d_00000365_features,individual,maybe_pickup_frame19208_features,0.64945245,0.3505476,26.88901710510254,876.4451,612.9054
0000007_04999_d_00000365_features,individual,maybe_pickup_frame195010_features,0.6947776,0.3052222,25.149314880371094,800.4883,629.0067
0000007_04999_d_00000365_features,individual,maybe_pickup_frame195011_features,0.69752675,0.30247337,25.24502944946289,812.1033,677.8861
0000007_04999_d_00000365_features,individual,maybe_pickup_frame195012_features,0.73280203,0.26719803,24.8768367767334,797.9227,843.7717
0000007_04999_d_00000365_features,individual,maybe_pickup_frame195013_features,0.67616594,0.323834,25.720993041992188,809.2045,579.57477
0000007_04999_d_00000365_features,individual,maybe_pickup_frame195014_features,0.61850464,0.38149536,28.800636291503906,909.61475,656.1577
0000007_04999_d_00000365_features,individual,maybe_pickup_frame19507_features,0.68198985,0.31801015,26.379167556762695,838.1507,725.4442
0000007_04999_d_00000365_features,individual,maybe_pickup_frame19508_features,0.67707956,0.32292044,26.25303840637207,834.0979,687.5679
0000007_04999_d_00000365_features,individual,maybe_pickup_frame1950_features,0.63953066,0.36046928,26.986549377441406,862.7959,564.7172
0000007_04999_d_00000365_features,individual,maybe_pickup_frame198011_features,0.68084264,0.31915742,25.559846878051758,803.2606,579.5926
0000007_04999_d_00000365_features,individual,maybe_pickup_frame198012_features,0.7231197,0.27688038,24.583776473999023,788.02795,759.2439
0000007_04999_d_00000365_features,individual,maybe_pickup_frame198013_features,0.65223527,0.34776473,26.807836532592773,868.16174,617.869
0000007_04999_d_00000365_features,individual,maybe_pickup_frame198014_features,0.6325968,0.36740303,27.992733001708984,893.23865,648.5858
0000007_04999_d_00000365_features,individual,maybe_pickup_frame198017_features,0.68533766,0.31466228,26.195688247680664,842.25977,724.3526
0000007_04999_d_00000365_features,individual,maybe_pickup_frame19803_features,0.6713571,0.32864285,26.213104248046875,836.8009,649.6438
0000007_04999_d_00000365_features,individual,maybe_pickup_frame19805_features,0.7588447,0.24115533,22.722026824951172,722.02954,708.2473
0000007_04999_d_00000365_features,individual,maybe_pickup_frame19806_features,0.68863535,0.31136453,25.59845733642578,817.8992,671.375
0000007_04999_d_00000365_features,individual,maybe_pickup_frame19807_features,0.68168604,0.31831402,26.25641441345215,833.1586,711.985
0000007_04999_d_00000365_features,individual,maybe_pickup_frame19808_features,0.6777016,0.32229835,26.32587242126465,842.21497,698.7802
0000007_04999_d_00000365_features,individual,maybe_pickup_frame1980_features,0.69546986,0.30453008,25.29848289489746,805.2119,671.3989
0000007_04999_d_00000365_features,individual,maybe_pickup_frame201010_features,0.6914912,0.30850893,25.203285217285156,786.3983,574.03723
0000007_04999_d_00000365_features,individual,maybe_pickup_frame20102_features,0.6973095,0.3026905,25.212047576904297,795.9398,670.1606
0000007_04999_d_00000365_features,individual,maybe_pickup_frame20105_features,0.652022,0.34797794,27.037492752075195,873.73,644.8467
0000007_04999_d_00000365_features,individual,maybe_pickup_frame20108_features,0.7184429,0.28155696,24.306640625,778.5717,663.2966
0000007_04999_d_00000365_features,individual,maybe_pickup_frame20109_features,0.6701018,0.32989824,26.632484436035156,848.4298,692.0089
0000007_04999_d_00000365_features,individual,maybe_pickup_frame204012_features,0.6357847,0.36421525,27.88643455505371,891.01355,652.76965
0000007_04999_d_00000365_features,individual,maybe_pickup_frame204013_features,0.66552734,0.33447254,26.17576026916504,818.3712,601.3231
0000007_04999_d_00000365_features,individual,maybe_pickup_frame204026_features,0.58857083,0.4114291,29.503223419189453,925.63654,599.4258
0000007_04999_d_00000365_features,individual,maybe_pickup_frame204027_features,0.6574198,0.34258008,27.484071731567383,853.5605,709.9723
0000007_04999_d_00000365_features,individual,maybe_pickup_frame20402_features,0.7084944,0.29150563,24.74114990234375,790.398,671.4373
0000007_04999_d_00000365_features,individual,maybe_pickup_frame20403_features,0.6435729,0.35642713,26.793472290039062,859.9147,553.94775
0000007_04999_d_00000365_features,individual,maybe_pickup_frame20404_features,0.6826049,0.3173952,25.677696228027344,813.1344,640.02966
0000007_04999_d_00000365_features,individual,maybe_pickup_frame20407_features,0.6961459,0.3038541,25.502426147460938,807.95996,706.61475
0000007_04999_d_00000365_features,individual,maybe_pickup_frame20408_features,0.6528529,0.3471471,27.08758544921875,865.0575,654.2734
0000007_04999_d_00000365_features,individual,maybe_pickup_frame2040_features,0.7461344,0.2538656,23.248931884765625,740.08356,703.844
